case_id,snapshot_index,candidate_atm_id,candidate_lat,candidate_lon,candidate_bank,dist_victim_km,dist_terminal_km,same_bank_as_terminal,n_hops_observed,terminal_readiness,stolen_amount,urban,is_final_snapshot,label_is_true
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,39.384,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,37.762,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,39.727,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_2043,26.219193,77.15791,STATE BANK OF INDIA,1938.551,1456.169,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_15416,26.51791,88.341898,STATE BANK OF INDIA,1681.707,1677.298,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_28292,28.737979,77.977349,STATE BANK OF INDIA,2137.841,1715.871,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_46020,20.970315,85.090556,STATE BANK OF INDIA,1077.796,978.685,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,1,ATM_38676,30.071784,79.037922,STATE BANK OF INDIA,2227.46,1851.966,0,2,0.40604610981360306,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,319.096,0,3,0.683909131350029,8070.31,1,0,1
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,318.965,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,318.882,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,318.995,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,319.246,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,318.527,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,318.817,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,319.165,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,318.479,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,318.858,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,319.181,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,319.19,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,318.903,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,317.389,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,319.201,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_25838,22.974077,87.865417,STATE BANK OF INDIA,1285.023,1158.277,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_40974,15.30879,75.73519,STATE BANK OF INDIA,1289.665,432.936,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_20848,26.769869,83.864245,STATE BANK OF INDIA,1734.598,1279.768,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_46646,31.280209,75.939095,STATE BANK OF INDIA,2480.034,1750.47,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,2,ATM_25086,26.996436,88.937146,STATE BANK OF INDIA,1740.922,1555.769,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,319.096,0,3,0.683909131350029,8070.31,1,0,1
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,318.965,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,318.882,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,318.995,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,319.246,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,318.527,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,318.817,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,319.165,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,318.479,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,318.858,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,319.181,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,319.19,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,318.903,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,317.389,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,319.201,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_26609,18.13558,79.03841,STATE BANK OF INDIA,1131.781,256.845,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_25006,20.97459,85.121017,STATE BANK OF INDIA,1077.661,799.395,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_28520,26.20822,82.606191,STATE BANK OF INDIA,1704.1,1182.021,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_35724,15.904677,79.723566,STATE BANK OF INDIA,927.305,1.939,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,3,ATM_13842,29.075143,76.087419,STATE BANK OF INDIA,2262.292,1509.337,0,3,0.683909131350029,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,1778.218,0,4,0.7163576411460758,8070.31,1,0,1
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,1778.086,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,1778.003,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,1778.117,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,1778.371,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,1777.645,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,1777.939,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,1778.294,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,1777.6,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,1777.986,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,1778.313,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,1778.322,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,1778.032,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,1776.5,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,1778.336,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_43416,13.914651,78.45218,STATE BANK OF INDIA,964.859,1667.04,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_11364,28.506732,75.64813,STATE BANK OF INDIA,2232.788,182.135,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_31121,10.282407,78.343859,STATE BANK OF INDIA,951.973,2069.844,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_9114,19.774272,75.712504,STATE BANK OF INDIA,1519.805,1027.81,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,4,ATM_12335,18.526573,75.232816,STATE BANK OF INDIA,1486.244,1173.276,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,1778.218,0,4,0.7163576411460758,8070.31,1,0,1
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,1778.086,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,1778.003,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,1778.117,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,1778.371,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,1777.645,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,1777.939,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,1778.294,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,1777.6,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,1777.986,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,1778.313,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,1778.322,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,1778.032,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,1776.5,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,1778.336,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_36400,23.588763,85.266363,STATE BANK OF INDIA,1362.072,974.838,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_25204,17.42676,81.571985,STATE BANK OF INDIA,883.597,1340.459,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_23611,19.736092,75.717496,STATE BANK OF INDIA,1516.898,1031.91,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_27343,29.301101,78.758218,STATE BANK OF INDIA,2160.268,133.999,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,5,ATM_10110,27.67088,95.27498,STATE BANK OF INDIA,2000.512,1747.457,0,4,0.7163576411460758,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,1307.612,0,5,0.9978991365384118,8070.31,1,0,1
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,1307.489,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,1307.416,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,1307.533,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,1307.797,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,1307.116,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,1307.433,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,1307.824,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,1307.188,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,1307.61,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,1307.931,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,1307.947,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,1307.673,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,1306.208,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,1308.045,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_18905,20.664411,79.815276,STATE BANK OF INDIA,1278.585,907.788,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_43913,23.710336,84.962723,STATE BANK OF INDIA,1380.06,413.265,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_8227,26.455775,74.230587,STATE BANK OF INDIA,2137.274,1530.733,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_8800,19.761959,75.735219,STATE BANK OF INDIA,1517.077,1344.929,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,6,ATM_760,13.923265,78.455205,STATE BANK OF INDIA,964.802,1380.926,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,1307.612,0,5,0.9978991365384118,8070.31,1,0,1
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,1307.489,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,1307.416,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,1307.533,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,1307.797,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,1307.116,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,1307.433,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,1307.824,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,1307.188,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,1307.61,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,1307.931,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,1307.947,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,1307.673,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,1306.208,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,1308.045,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_4701,21.845415,82.110424,STATE BANK OF INDIA,1266.811,657.104,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_42492,9.133247,76.971716,STATE BANK OF INDIA,1124.771,1877.28,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_1029,15.896928,79.762439,STATE BANK OF INDIA,923.308,1133.037,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_9436,20.677749,78.297961,STATE BANK OF INDIA,1382.578,1063.173,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,7,ATM_47273,27.162033,80.9277,STATE BANK OF INDIA,1858.214,962.396,0,5,0.9978991365384118,8070.31,1,0,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_51959,13.101441,80.275582,INDIAN BANK,751.311,1307.612,0,5,0.9978991365384118,8070.31,1,1,1
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_30931,13.102683,80.275839,STATE BANK OF INDIA,751.316,1307.489,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_46920,13.103461,80.275946,STATE BANK OF INDIA,751.324,1307.416,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_18439,13.102363,80.275592,STATE BANK OF INDIA,751.333,1307.533,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_14313,13.099922,80.274776,STATE BANK OF INDIA,751.356,1307.797,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_42974,13.106762,80.276242,STATE BANK OF INDIA,751.379,1307.116,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_16124,13.103915,80.275157,STATE BANK OF INDIA,751.419,1307.433,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_35544,13.100467,80.273732,STATE BANK OF INDIA,751.48,1307.824,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_16876,13.106975,80.274963,STATE BANK OF INDIA,751.519,1307.188,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_52535,13.103228,80.273461,INDIAN BANK,751.58,1307.61,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_33411,13.100125,80.272627,STATE BANK OF INDIA,751.588,1307.931,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_11694,13.100023,80.27252,STATE BANK OF INDIA,751.596,1307.947,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_54069,13.102758,80.27313,INDIAN BANK,751.603,1307.673,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_42024,13.117235,80.276563,STATE BANK OF INDIA,751.617,1306.208,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_53983,13.099735,80.271479,INDIAN BANK,751.699,1308.045,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_31896,15.870398,75.465052,STATE BANK OF INDIA,1337.446,1523.004,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_43117,23.310289,75.969686,STATE BANK OF INDIA,1760.209,1293.331,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_28621,15.931728,79.762975,STATE BANK OF INDIA,925.287,1130.647,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_8898,21.975442,78.979516,STATE BANK OF INDIA,1446.924,979.663,0,5,0.9978991365384118,8070.31,1,1,0
9ee909c2-c560-442b-8e78-912444aa7d3e,8,ATM_5548,23.811378,78.270973,STATE BANK OF INDIA,1654.461,1067.236,0,5,0.9978991365384118,8070.31,1,1,0
52e8b9b0-2be2-4c0f-b5ef-8a4d585efe15,0,ATM_31808,25.899652,79.052524,STATE BANK OF INDIA,7.054,1725.378,0,1,0.2951051416505193,223299.6,1,0,0
52e8b9b0-2be2-4c0f-b5ef-8a4d585efe15,0,ATM_54657,25.898629,79.059341,INDIAN BANK,7.255,1725.29,0,1,0.2951051416505193,223299.6,1,0,0
52e8b9b0-2be2-4c0f-b5ef-8a4d585efe15,0,ATM_54679,25.894556,79.043307,INDIAN BANK,7.603,1724.777,0,1,0.2951051416505193,223299.6,1,0,1
52e8b9b0-2be2-4c0f-b5ef-8a4d585efe15,0,ATM_47318,25.967932,78.966868,STATE BANK OF INDIA,7.996,1732.665,0,1,0.2951051416505193,223299.6,1,0,0
52e8b9b0-2be2-4c0f-b5ef-8a4d585efe15,0,ATM_49481,25.955344,78.966776,STATE BANK OF INDIA,8.03,1731.266,0,1,0.2951051416505193,223299.6,1,0,0
52e8b9b0-2be2-4c0f-b5ef-8a4d585efe15,0,ATM_23684,25.961917,78.966299,STATE BANK OF INDIA,8.034,1731.995,0,1,0.2951051416505193,223299.6,1,0,0
